Pattern_name,total_count,ben_counts,mal_counts,ben_percent,mal_percent,percent_diff_ben,percent_diff_mal
('HeapFree'; 'HeapAlloc'; 'LocalFree'; 'HeapFree'; 'HeapAlloc'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapFree'; 'HeapAlloc'; 'LocalFree'; 'HeapFree'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapFree'; 'HeapAlloc'; 'LocalFree'; 'HeapAlloc'; 'RegCloseKey'),316,46,270,0.676470588,0.84375,0,0.167279412
('HeapFree'; 'HeapAlloc'; 'LocalFree'; 'HeapAlloc'; 'LocalFree'),314,47,267,0.691176471,0.834375,0,0.143198529
('HeapFree'; 'HeapAlloc'; 'LocalFree'; 'HeapAlloc'; 'LocalAlloc'),313,47,266,0.691176471,0.83125,0,0.140073529
('HeapFree'; 'HeapAlloc'; 'LocalFree'; 'HeapAlloc'; 'HeapFree'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapFree'; 'HeapAlloc'; 'LocalFree'; 'HeapAlloc'; 'HeapAlloc'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapFree'; 'HeapAlloc'; 'LocalFree'; 'HeapAlloc'; 'GetCurrentThreadId'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapFree'; 'HeapAlloc'; 'LocalFree'; 'HeapAlloc'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapFree'; 'HeapAlloc'; 'LocalFree'; 'GetCurrentThreadId'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapFree'; 'HeapAlloc'; 'LocalFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegQueryValueExW'; 'RegCloseKey'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegQueryValueExW'; 'HeapFree'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegQueryValueExW'; 'HeapAlloc'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExW'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExW'; 'RegCloseKey'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExW'; 'LocalFree'),313,47,266,0.691176471,0.83125,0,0.140073529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExW'; 'HeapFree'),316,47,269,0.691176471,0.840625,0,0.149448529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExW'; 'HeapAlloc'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExW'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExA'; 'RegCloseKey'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExA'; 'LocalFree'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExA'; 'HeapFree'),313,46,267,0.676470588,0.834375,0,0.157904412
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExA'; 'HeapAlloc'),313,46,267,0.676470588,0.834375,0,0.157904412
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExA'),313,46,267,0.676470588,0.834375,0,0.157904412
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegCloseKey'; 'RegOpenKeyExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegCloseKey'; 'RegOpenKeyExA'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegCloseKey'; 'RegCloseKey'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegCloseKey'; 'LocalFree'),314,47,267,0.691176471,0.834375,0,0.143198529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegCloseKey'; 'LocalAlloc'),313,47,266,0.691176471,0.83125,0,0.140073529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegCloseKey'; 'HeapFree'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegCloseKey'; 'HeapAlloc'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegCloseKey'; 'GetCurrentThreadId'),311,47,264,0.691176471,0.825,0,0.133823529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegCloseKey'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalFree'; 'RegQueryValueExW'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalFree'; 'RegCloseKey'),316,46,270,0.676470588,0.84375,0,0.167279412
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalFree'; 'LocalFree'),313,47,266,0.691176471,0.83125,0,0.140073529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalFree'; 'LocalAlloc'),313,47,266,0.691176471,0.83125,0,0.140073529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalFree'; 'HeapFree'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalFree'; 'HeapAlloc'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalFree'; 'GetCurrentThreadId'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalFree'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalAlloc'; 'RegQueryValueExW'),311,47,264,0.691176471,0.825,0,0.133823529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalAlloc'; 'RegCloseKey'),316,47,269,0.691176471,0.840625,0,0.149448529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalAlloc'; 'LocalFree'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalAlloc'; 'LocalAlloc'),315,47,268,0.691176471,0.8375,0,0.146323529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalAlloc'; 'HeapFree'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalAlloc'; 'HeapAlloc'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalAlloc'; 'GetCurrentThreadId'),311,47,264,0.691176471,0.825,0,0.133823529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalAlloc'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapFree'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapFree'; 'RegOpenKeyExW'),314,47,267,0.691176471,0.834375,0,0.143198529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapFree'; 'RegCloseKey'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapFree'; 'LocalFree'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapFree'; 'LocalAlloc'),313,47,266,0.691176471,0.83125,0,0.140073529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapFree'; 'HeapFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapFree'; 'HeapAlloc'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapFree'; 'GetCurrentThreadId'),313,47,266,0.691176471,0.83125,0,0.140073529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapAlloc'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapAlloc'; 'RegOpenKeyExA'),313,46,267,0.676470588,0.834375,0,0.157904412
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapAlloc'; 'RegCloseKey'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapAlloc'; 'LocalFree'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapAlloc'; 'LocalAlloc'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapAlloc'; 'HeapFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapAlloc'; 'HeapAlloc'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapAlloc'; 'GetCurrentThreadId'),316,47,269,0.691176471,0.840625,0,0.149448529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapAlloc'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'GetCurrentThreadId'; 'RegCloseKey'),313,47,266,0.691176471,0.83125,0,0.140073529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'GetCurrentThreadId'; 'LocalFree'),311,47,264,0.691176471,0.825,0,0.133823529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'GetCurrentThreadId'; 'LocalAlloc'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'GetCurrentThreadId'; 'HeapFree'),313,47,266,0.691176471,0.83125,0,0.140073529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'GetCurrentThreadId'; 'HeapAlloc'),314,47,267,0.691176471,0.834375,0,0.143198529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'GetCurrentThreadId'; 'GetCurrentThreadId'),311,47,264,0.691176471,0.825,0,0.133823529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'GetCurrentThreadId'),316,47,269,0.691176471,0.840625,0,0.149448529
('HeapFree'; 'HeapAlloc'; 'LocalAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'LoadLibraryA'),311,45,266,0.661764706,0.83125,0,0.169485294
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegQueryValueExW'; 'RegCloseKey'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegQueryValueExW'; 'HeapFree'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegQueryValueExW'; 'HeapAlloc'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExW'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),315,46,269,0.676470588,0.840625,0,0.164154412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExW'; 'RegCloseKey'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExW'; 'LocalFree'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExW'; 'LocalAlloc'),314,47,267,0.691176471,0.834375,0,0.143198529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExW'; 'HeapFree'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExW'; 'HeapAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExW'; 'GetCurrentThreadId'),311,47,264,0.691176471,0.825,0,0.133823529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExW'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExA'; 'RegOpenKeyExW'),316,46,270,0.676470588,0.84375,0,0.167279412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),312,46,266,0.676470588,0.83125,0,0.154779412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExA'; 'RegCloseKey'),319,46,273,0.676470588,0.853125,0,0.176654412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExA'; 'LocalFree'),317,46,271,0.676470588,0.846875,0,0.170404412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExA'; 'LocalAlloc'),316,46,270,0.676470588,0.84375,0,0.167279412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExA'; 'HeapFree'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExA'; 'HeapAlloc'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExA'; 'GetCurrentThreadId'),313,46,267,0.676470588,0.834375,0,0.157904412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExA'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegCloseKey'; 'RegOpenKeyExW'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegCloseKey'; 'RegOpenKeyExA'),313,46,267,0.676470588,0.834375,0,0.157904412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegCloseKey'; 'RegCloseKey'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegCloseKey'; 'LocalFree'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegCloseKey'; 'LocalAlloc'),315,47,268,0.691176471,0.8375,0,0.146323529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegCloseKey'; 'HeapFree'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegCloseKey'; 'HeapAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegCloseKey'; 'GetCurrentThreadId'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegCloseKey'),322,47,275,0.691176471,0.859375,0,0.168198529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalFree'; 'RegQueryValueExW'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalFree'; 'RegCloseKey'),316,46,270,0.676470588,0.84375,0,0.167279412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalFree'; 'LocalFree'),314,47,267,0.691176471,0.834375,0,0.143198529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalFree'; 'LocalAlloc'),313,47,266,0.691176471,0.83125,0,0.140073529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalFree'; 'HeapFree'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalFree'; 'HeapAlloc'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalFree'; 'GetCurrentThreadId'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalAlloc'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalAlloc'; 'RegOpenKeyExW'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalAlloc'; 'RegOpenKeyExA'),313,46,267,0.676470588,0.834375,0,0.157904412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalAlloc'; 'RegCloseKey'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalAlloc'; 'LocalFree'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalAlloc'; 'LocalAlloc'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalAlloc'; 'HeapFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalAlloc'; 'HeapAlloc'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalAlloc'; 'GetCurrentThreadId'),316,47,269,0.691176471,0.840625,0,0.149448529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LoadLibraryA'),311,45,266,0.661764706,0.83125,0,0.169485294
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapFree'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapFree'; 'RegOpenKeyExW'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapFree'; 'RegOpenKeyExA'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapFree'; 'RegCloseKey'),322,47,275,0.691176471,0.859375,0,0.168198529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapFree'; 'LocalFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapFree'; 'LocalAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapFree'; 'LoadLibraryA'),311,45,266,0.661764706,0.83125,0,0.169485294
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapFree'; 'HeapFree'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapFree'; 'HeapAlloc'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapFree'; 'GetCurrentThreadId'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapFree'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExW'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExA'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegCloseKey'),322,47,275,0.691176471,0.859375,0,0.168198529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LoadLibraryA'),311,45,266,0.661764706,0.83125,0,0.169485294
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapFree'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapAlloc'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'GetCurrentThreadId'),330,47,283,0.691176471,0.884375,0,0.193198529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapAlloc'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExW'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExA'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegCloseKey'),322,47,275,0.691176471,0.859375,0,0.168198529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapFree'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapAlloc'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'GetCurrentThreadId'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapFree'; 'HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapFree'; 'HeapAlloc'; 'HeapFree'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'; 'RegCloseKey'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'; 'HeapFree'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'; 'HeapAlloc'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),315,46,269,0.676470588,0.840625,0,0.164154412
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegCloseKey'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'LocalFree'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'LocalAlloc'),314,47,267,0.691176471,0.834375,0,0.143198529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'HeapFree'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'HeapAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'GetCurrentThreadId'),311,47,264,0.691176471,0.825,0,0.133823529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExA'; 'RegOpenKeyExW'),316,46,270,0.676470588,0.84375,0,0.167279412
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),312,46,266,0.676470588,0.83125,0,0.154779412
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExA'; 'RegCloseKey'),319,46,273,0.676470588,0.853125,0,0.176654412
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExA'; 'LocalFree'),317,46,271,0.676470588,0.846875,0,0.170404412
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExA'; 'LocalAlloc'),316,46,270,0.676470588,0.84375,0,0.167279412
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExA'; 'HeapFree'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExA'; 'HeapAlloc'),321,46,275,0.676470588,0.859375,0,0.182904412
